duration,src_bytes ,dst_bytes ,land ,wrong_fragment ,urgent ,hot ,num_failed_logins ,logged_in ,num_compromised ,root_shell ,su_attempted ,num_root ,num_file_creations ,num_shells ,num_access_files ,num_outbound_cmds ,is_host_login ,is_guest_login ,count ,srv_count ,serror_rate ,srv_serror_rate ,rerror_rate ,srv_rerror_rate ,same_srv_rate ,diff_srv_rate ,srv_diff_host_rate ,dst_host_count ,dst_host_srv_count ,dst_host_same_srv_rate ,dst_host_diff_srv_rate ,dst_host_same_src_port_rate ,dst_host_srv_diff_host_rate ,dst_host_serror_rate ,dst_host_srv_serror_rate ,'dst_host_srv_rerror_rate' ,dst_host_srv_rerror_rate �,label
0,201,1701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,32,255,1,0,0.03,0.04,0,0,0,0,1
0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,0.67,0,255,1,0,0.67,0.95,0,0,0,0,0,1
0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,53,38,0.25,0.09,0.25,0.05,0,0,0,0,1
0,320,420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0,0,1,0,0,160,101,0.4,0.05,0.01,0.02,0.01,0.02,0,0,1
0,204,1229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,54,255,1,0,0.02,0.04,0,0,0,0,1
0,10389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,81,0.32,0.02,0.31,0,0,0,0,0,1
0,344,573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,60,0.04,0.03,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,1
0,243,821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,19,0,0,0,0,1,0,0.11,107,255,1,0,0.01,0.01,0,0,0,0,1
0,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.67,0.67,0,255,239,0.94,0.01,0.01,0,0,0,0,0,1
0,657,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,11,0.04,0.6,0,0,0,0.09,0,0,1
0,284,765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1
0,261,15455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,317,315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,255,1,0,0,0,0,0,0,0,1
0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,36,0.14,0.03,0.14,0,0,0,0,0,1
0,44,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,197,0,0,0,0,1,0,0.01,255,234,0.92,0.01,0.01,0,0,0,0,0,1
0,215,584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,1,0,0.56,255,255,1,0,0,0,0,0,0,0,1
0,332,2844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,142,255,1,0,0.01,0.03,0,0,0,0,1
1,978,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,128,164,0.75,0.03,0.01,0.02,0,0,0,0,1
0,296,5670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,69,255,1,0,0.01,0.02,0,0,0,0,1
0,214,9986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,1,0,0.18,66,255,1,0,0.02,0.02,0,0,0,0,1
0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,42,23,0.55,0.05,0.55,0,0,0,0,0,1
0,226,1301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,14,255,1,0,0.07,0.03,0,0,0,0,1
0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0,0,0,0,0.4,0.1,0,255,16,0.06,0.01,0.06,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,8,38,1,0,0.12,0.18,0,0,1,1,1
0,294,3327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,0.16,57,255,1,0,0.02,0.04,0,0,0,0,1
0,220,1249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,159,255,1,0,0.01,0.03,0,0,0,0,1
0,196,3282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0,1
0,327,4482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,1,0,0.25,58,255,1,0,0.02,0.02,0,0,0,0,1
0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,6,2,0.33,0.5,0.33,0,0,0,0,0,1
0,1087,302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,246,64,0.24,0.29,0,0.03,0,0,0.26,0,1
0,210,3754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,62,255,1,0,0.02,0.02,0,0.01,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,12,255,1,0,0.08,0.15,0,0,1,0.79,1
0,234,6282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,106,255,1,0,0.01,0.03,0,0,0,0,1
0,237,1461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,59,255,1,0,0.02,0.02,0,0,0,0,1
0,200,955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,250,255,1,0,0,0.01,0,0,0,0,1
0,219,657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,1,0,0.33,28,255,1,0,0.04,0.01,0,0,0,0,1
0,284,5921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,49,255,1,0,0.02,0.07,0,0,0,0,1
0,325,426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,187,255,1,0,0.01,0.01,0,0,0,0,1
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,247,247,1,0,1,0,0,0,0,0,1
0,335,7902,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,0.88,1,255,1,0,1,0.04,0,0,0,0,1
0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0.75,67,171,1,0,1,0.01,0,0,0,0,1
0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,188,0,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,6,55,1,0,0.17,0.24,0,0,1,1,1
0,216,1956,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,1,0,0.1,12,255,1,0,0.08,0.05,0,0,0,0,1
0,44,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,0,1,0,0,255,166,0.65,0.01,0,0,0,0,0,0,1
0,347,8113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0.02,0.02,1
1,570,280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,126,104,0.44,0.05,0.01,0.02,0.01,0.01,0.01,0,1
0,219,17540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,36,255,1,0,0.03,0.05,0,0,0,0,1
0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,1,0,255,1,0,0.53,0.88,0,0,0,0,0,1
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,25,25,1,0,0.04,0,0.08,0.08,0.04,0.04,1
0,233,581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,26,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,1
0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,76,24,0.17,0.08,0.17,0.08,0,0,0,0,1
0,44,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,157,0,0,0,0,1,0,0.01,255,242,0.95,0.01,0,0,0,0,0,0,1
7805,1828,148722,0,0,0,1,2,1,19,0,1,10,8,0,0,0,0,0,1,1,0,0,0,0,1,0,0,51,7,0.14,0.08,0.02,0,0,0,0,0,1
0,200,764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,1,0,0.33,23,255,1,0,0.04,0.02,0,0,0,0,1
0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0,1
0,216,5284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,123,255,1,0,0.01,0.02,0,0,0.44,0.29,1
0,234,997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,220,1643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,25,0,0.04,0,0,1,0,0.08,25,255,1,0,0.04,0.04,0,0.01,0,0,1
0,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0.14,0.29,0,255,226,0.89,0.01,0.01,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,12,255,1,0,0.08,0.04,0,0,0.08,0.02,1
0,288,2881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,1,0,0.12,14,255,1,0,0.07,0.05,0,0,0,0,1
0,279,494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,255,115,0.45,0.01,0.45,0,0,0,0,0,1
7,105,1401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,84,1,0.01,0.07,0.01,0,0,0,0,0,1
10,1330,282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,142,0.56,0.03,0,0,0,0,0,0,1
0,230,362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,18,0,0,0,0,1,0,0.17,121,255,1,0,0.01,0.04,0,0,0,0,1
0,44,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,151,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,1
0,271,3582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,12,255,1,0,0.08,0.03,0,0,0,0,1
0,179,1668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,52,255,1,0,0.02,0.03,0,0,0,0,1
0,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,219,39,0.13,0.02,0.13,0.05,0,0,0,0,1
0,222,310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,1,0,0.15,170,255,1,0,0.01,0.01,0,0,0,0,1
0,314,4137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,230,6880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,1,0,0.29,24,255,1,0,0.04,0.04,0,0,0,0.01,1
0,857,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,173,132,0.57,0.02,0.01,0.02,0,0,0,0,1
0,234,1707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,9,255,1,0,0.11,0.04,0,0,0,0,1
0,215,6367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,215,0,0,0,0,1,0,0,255,250,0.98,0.01,0,0,0,0,0,0,1
0,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,229,217,0.95,0.01,0,0,0,0,0,0,1
0,305,2507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,239,0.94,0.01,0,0,0,0,0,0,1
0,336,15767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,95,255,1,0,0.01,0.02,0,0,0,0,1
5784,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,3,0.01,0.53,0.82,0,0,0,0,0,1
0,335,1212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,7,255,1,0,0.14,0.21,0,0.01,0.43,0.96,1
0,339,241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,68,255,1,0,0.01,0.02,0,0,0,0,1
0,317,3245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,251,255,1,0,0,0.01,0,0,0,0,1
0,42,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,160,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,1
0,986,368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,76,169,0.89,0.04,0.01,0.01,0,0,0,0,1
0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,37,0.15,0.01,0.16,0,0,0,0,0,1
0,405,23786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9,255,1,0,0.11,0.05,0,0,0,0,1
0,785,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,50,70,0.76,0.12,0.02,0.03,0.02,0,0,0,1
0,258,4302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,31,34,1,0,0.03,0.06,0,0.06,0,0.03,1
0,318,2649,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,255,1,0,0.2,0.09,0,0,0,0,1
0,216,1240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1
0,291,320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,55,255,1,0,0.02,0.05,0.02,0,0,0,1
0,224,546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,21,255,1,0,0.05,0.06,0,0.01,0,0,1
542,17,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,224,0.88,0.01,0.04,0,0,0,0,0,1
0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,255,253,0.99,0.01,0,0,0,0,0,0,1
0,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,155,143,0.92,0.02,0.01,0,0,0,0,0,1
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0.08,0.25,0,255,3,0.01,0.01,0.09,0,0,0,0,0,1
0,325,12884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,1,0,0.22,72,72,1,0,0.01,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,19,192,1,0,0.05,0.19,0,0,1,0.99,1
0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,75,65,0.63,0.04,0.63,0.05,0.01,0.02,0,0,1
0,212,828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,94,255,1,0,0.01,0.03,0,0,0,0,1
0,240,1475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,292,13206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,255,1,0,0.2,0.04,0,0,0,0,1
0,172,12793,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,255,1,0,0,0,0,0,0,0,1
0,310,788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,44,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,84,0,0,0,0,1,0,0.02,255,205,0.8,0.02,0,0,0,0,0,0,1
0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,0.67,0,255,1,0,0.54,0.9,0,0,0,0,0,1
0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,167,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1
2,1551,362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,3,135,0.67,0.67,0.33,0.01,0,0,0,0,1
4,1308,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,14,1,0,0.5,0.14,0,0,0,0,1
0,356,1125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,36,255,1,0,0.03,0.03,0,0,0,0,1
0,364,6914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,331,776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,1,0,0.29,255,255,1,0,0.01,0,0,0,0,0,1
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,28,0.11,0.01,0.55,0,0,0,0,0,1
0,247,7546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,143,255,1,0,0.01,0.01,0,0,0,0,1
0,300,1841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,1,0,0,43,255,1,0,0.02,0.02,0,0,0,0,1
0,355,2109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0,1,0,0.23,29,255,1,0,0.03,0.05,0,0,0,0,1
0,316,1260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,1,0,0.56,255,255,1,0,0,0,0,0,0,0,1
0,44,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,300,0,0,0,0,1,0,0.01,255,253,0.99,0.01,0,0,0,0,0,0,1
30,1458,4152,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,158,40,0.25,0.03,0.01,0,0,0,0,0,1
10455,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.5,0.5,0,255,2,0.01,0.51,0.87,0,0,0,0,0,1
10326,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0.4,0.6,0,255,2,0.01,0.85,1,0,0,0,0,0,1
0,13794,2966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,170,96,0.43,0.42,0.01,0.02,0,0,0.41,0.04,1
0,911,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,18,161,0.83,0.17,0.06,0.01,0,0,0,0,1
0,280,3332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,10,255,1,0,0.1,0.07,0,0,0,0,1
0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,166,0,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,1
0,10,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,126,5,0.04,0.03,0.01,0,0,0,0,0,1
0,311,488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,104,255,1,0,0.01,0.04,0.01,0,0,0,1
0,281,1745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,39,255,1,0,0.03,0.07,0,0,0,0,1
0,297,1285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,255,1,0,0.12,0.04,0,0,0,0,1
0,43,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,264,0,0,0,0,1,0.01,0.01,255,242,0.95,0.01,0,0,0,0,0,0,1
0,215,9399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,23,0,0,0,0,1,0,0.13,79,255,1,0,0.01,0.05,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,43,255,1,0,0.02,0.07,0,0,1,0.97,1
0,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,151,0,0,0,0,1,0,0,151,151,1,0,1,0,0,0,0,0,1
28,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0.33,0.67,0.4,101,98,0.97,0.02,0.01,0,0,0,0,0,1
0,676,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,119,187,0.73,0.04,0.01,0.01,0,0,0,0,1
0,334,455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,1,0,0.33,115,255,1,0,0.01,0.02,0,0,0,0,1
0,204,1596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,1,0,0,49,255,1,0,0.02,0.04,0,0,0,0,1
0,192,301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,9,255,1,0,0.11,0.05,0,0,0,0,1
0,256,4486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,250,0.98,0.01,0,0,0,0,0.01,0.01,1
0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
0,46,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,0,0,0,0,1,0,0,135,96,0.71,0.02,0.01,0,0,0,0,0,1
0,220,253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,24,0,0,0,0,1,0,0.08,16,255,1,0,0.06,0.01,0,0,0,0,1
0,41,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1
0,248,2313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,36,0,0,0,0,1,0,0.08,23,255,1,0,0.04,0.01,0,0,0,0,1
0,44,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,127,0,0,0,0,1,0,0,255,224,0.88,0.01,0,0,0,0,0,0,1
202,209,1824,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,129,12,0.09,0.04,0.01,0,0.02,0.25,0,0,1
0,5891,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0.08,0.31,0,83,1,0.01,0.08,0.23,0,0,0,0,0,1
0,276,1767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,0.33,29,255,1,0,0.03,0.01,0,0,0,0,1
0,231,2304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,312,422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,1,0,0.2,255,255,1,0,0,0,0,0,0,0,1
0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0.5,1,1,114,44,0.15,0.04,0.15,0.05,0,0,0,0,1
0,13239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,100,63,0.33,0.04,0.33,0.03,0,0,0,0,1
0,8,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,178,8,0.04,0.09,0.01,0.25,0.01,0,0,0,1
0,44,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,1,0.01,0.01,255,255,1,0,0,0,0,0,0,0,1
0,324,10647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,11,14,1,0,0.09,0.14,0,0.14,0,0.07,1
0,355,657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,205,253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,325,753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,1,0,0.33,255,255,1,0,0,0,0,0,0,0,1
